7/8/2014,Forest Quad,3,10404.41453,97,0.736908441,0.406458768,1,1,0,0,,,
7/9/2014,Forest Quad,3,10326.46526,97,0.267613907,-0.309488948,1,1,0,0,,,
7/10/2014,Forest Quad,3,9988.66288,94,-0.011128149,-0.807400939,1,1,0,0,,,
7/11/2014,Forest Quad,3,9816.979369,94,0.109345112,-0.981447,1,1,0,0,,,
7/12/2014,Forest Quad,3,10254.68621,94,0.602261855,0.780052145,1,1,0,0,,,
7/13/2014,Forest Quad,3,11128.48465,246,1.595969409,0.227312457,1,1,0,0,,,
7/14/2014,Forest Quad,3,10911.09096,246,0.754231394,0.48678772,1,1,0,0,,,
7/15/2014,Forest Quad,3,9626.89986,246,-0.979638681,0.134232878,1,1,0,0,,,
7/16/2014,Forest Quad,3,9381.47667,246,-1.061529003,-0.489910322,1,1,0,0,,,
7/17/2014,Forest Quad,3,9451.214044,246,-0.862315048,-0.607216092,1,1,0,0,,,
7/18/2014,Forest Quad,3,9332.285921,246,-0.417430128,-0.92534424,1,1,0,0,,,
7/19/2014,Forest Quad,3,8900.559493,94,-0.87727578,0.999362932,1,1,0,0,,,
7/20/2014,Forest Quad,3,9595.154511,8,0.051076999,-0.127154979,1,1,0,0,,,
7/21/2014,Forest Quad,3,10403.31043,16,0.536907079,-0.649930693,1,1,0,0,,,
7/22/2014,Forest Quad,3,10837.00566,16,1.003051986,-0.464409068,1,1,0,0,,,
7/23/2014,Forest Quad,3,10182.28435,8,0.135329541,1.493449735,1,1,0,0,,,
7/24/2014,Forest Quad,3,9040.247939,8,-0.507194519,-0.311401542,1,1,0,0,,,
7/25/2014,Forest Quad,3,8834.947853,8,-0.893811325,-0.129705104,1,1,0,0,,,
7/26/2014,Forest Quad,3,9477.196843,8,0.876279469,1.156833178,1,1,0,0,,,
7/27/2014,Forest Quad,3,9574.022021,8,0.920374257,0.353543666,1,1,0,0,,,
7/28/2014,Forest Quad,3,8314.725898,8,-0.759164739,-0.215771838,1,1,0,0,,,
7/29/2014,Forest Quad,3,7085.689798,8,-0.945780183,-0.480984883,1,1,0,0,,,
7/30/2014,Forest Quad,3,7636.133602,8,-0.302468716,-0.204296273,1,1,0,0,,,
7/31/2014,Forest Quad,3,8260.738601,8,0.080998463,-0.370054427,1,1,0,0,,,
8/1/2014,Forest Quad,3,8305.541204,8,0.234542815,-0.236810373,1,1,0,0,,,
8/2/2014,Forest Quad,3,7707.4351,8,0.205408759,-0.213221712,1,1,0,0,,,
8/3/2014,Forest Quad,3,7816.279927,0,0.331393868,-0.800388094,1,1,0,0,,,
8/4/2014,Forest Quad,3,8333.478191,0,0.337693124,-0.664593915,1,1,0,0,,,
8/5/2014,Forest Quad,3,8677.067164,0,0.3463546,0.403908643,1,1,0,0,,,
8/6/2014,Forest Quad,3,8878.787294,0,0.301472405,1.117306234,1,1,0,0,,,
8/7/2014,Forest Quad,3,8220.433434,0,0.125093251,0.511651443,1,1,0,0,,,
8/8/2014,Forest Quad,3,7739.778036,0,-0.715857357,1.587804376,1,1,0,0,,,
8/9/2014,Forest Quad,3,7952.804861,0,0.240054664,1.74909981,1,1,0,0,,,
8/10/2014,Forest Quad,3,8531.595759,0,0.420370852,2.428708239,1,1,0,0,,,
8/11/2014,Forest Quad,3,9220.44436,0,0.574702612,1.590992033,1,1,0,0,,,
8/12/2014,Forest Quad,3,8490.481491,0,-0.406406431,0.204998859,1,1,0,0,,,
8/13/2014,Forest Quad,3,8224.141525,0,-0.420579756,-0.501385887,1,1,0,0,,,
8/14/2014,Forest Quad,3,8491.674188,0,0.261314651,-0.691370232,1,1,0,0,,,
